"Country or Area","Year","Value","Value Footnotes"
"Comoros","2000","203846427.782931",""
"Comoros","1999","222580453.753844",""
"Comoros","1998","215394066.068976",""
"Comoros","1997","212099634.697751",""
"Comoros","1996","230495751.446593",""
"Comoros","1995","231896229.562629",""
"Comoros","1994","185761822.560488",""
"Comoros","1993","263568114.445462",""
"Comoros","1992","266191040.373328",""
"Comoros","1991","246823428.906664",""
"Comoros","1990","250030778.38846",""
"Comoros","1989","198733188.223655",""
"Comoros","1988","207476558.379624",""
"Comoros","1987","196433673.798862",""
"Comoros","1986","162487778.450173",""
"Comoros","1985","114490708.868824",""
"Comoros","1984","107489831.795505",""
"Comoros","1983","111519674.004581",""
"Comoros","1982","107089562.695541",""
"Comoros","1981","114271876.277722",""
"Comoros","1980","123505661.348515",""
"Congo, Dem. Rep.","2014","33121070959.3936",""
"Congo, Dem. Rep.","2013","30014905126.1049",""
"Congo, Dem. Rep.","2012","27463220379.9945",""
"Congo, Dem. Rep.","2011","23849009737.6778",""
"Congo, Dem. Rep.","2010","20523285374.2311",""
"Congo, Dem. Rep.","2009","18262773820.8302",""
"Congo, Dem. Rep.","2008","19206060270.2521",""
"Congo, Dem. Rep.","2007","16364029327.2876",""
"Congo, Dem. Rep.","2006","14296507096.4989",""
"Congo, Dem. Rep.","2005","11964484667.9102",""
"Congo, Dem. Rep.","2004","10297483481.3231",""
"Congo, Dem. Rep.","2003","8937567059.95154",""
"Congo, Dem. Rep.","2002","8728038525.14034",""
"Congo, Dem. Rep.","2001","7438189100.2",""
"Congo, Dem. Rep.","2000","19088046305.2174",""
"Congo, Dem. Rep.","1999","4711259427.27273",""
"Congo, Dem. Rep.","1998","6215716712.29467",""
"Congo, Dem. Rep.","1997","6091061291.30501",""
"Congo, Dem. Rep.","1996","5772020526.10602",""
"Congo, Dem. Rep.","1995","5647034188.03419",""
"Congo, Dem. Rep.","1994","5840529411.76471",""
"Congo, Dem. Rep.","1993","10706259936.7425",""
"Congo, Dem. Rep.","1992","8227343907.26679",""
"Congo, Dem. Rep.","1991","9625436872.51075",""
"Congo, Dem. Rep.","1990","9349764580.35198",""
"Congo, Dem. Rep.","1989","9021862775.25443",""
"Congo, Dem. Rep.","1988","8861299976.68858",""
"Congo, Dem. Rep.","1987","7661625472.51189",""
"Congo, Dem. Rep.","1986","8095367168.16178",""
"Congo, Dem. Rep.","1985","7195042615.84176",""
"Congo, Dem. Rep.","1984","7857729192.85629",""
"Congo, Dem. Rep.","1983","11006712649.2175",""
"Congo, Dem. Rep.","1982","13651667370.5466",""
"Congo, Dem. Rep.","1981","12537821039.8252",""
"Congo, Dem. Rep.","1980","14394927492.9647",""
"Congo, Dem. Rep.","1979","15068422242.0571",""
"Congo, Dem. Rep.","1978","15372607995.4061",""
"Congo, Dem. Rep.","1977","12344424775.9239",""
"Congo, Dem. Rep.","1976","9648583220.47256",""
"Congo, Dem. Rep.","1975","10237343153.4311",""
"Congo, Dem. Rep.","1974","9596960174.34365",""
"Congo, Dem. Rep.","1973","7870239463.58461",""
"Congo, Dem. Rep.","1972","6173712809.28569",""
"Congo, Dem. Rep.","1971","5594770351.56981",""
"Congo, Dem. Rep.","1970","4877684933.12505",""
"Congo, Dem. Rep.","1969","5032434970.84174",""
"Congo, Dem. Rep.","1968","3909780525.37375",""
"Congo, Dem. Rep.","1967","3384063359.82333",""
"Congo, Dem. Rep.","1966","4532660145.32842",""
"Congo, Dem. Rep.","1965","4043901724.13762",""
"Congo, Dem. Rep.","1964","2881545277.14307",""
"Congo, Dem. Rep.","1963","6213185773.92265",""
"Congo, Dem. Rep.","1962","3779841409.55267",""
"Congo, Dem. Rep.","1961","3086746936.39789",""
"Congo, Dem. Rep.","1960","3359404132.31797",""
"Congo, Rep.","2014","14177440494.8152",""
"Congo, Rep.","2013","14085852120.4761",""
"Congo, Rep.","2012","13677930123.5919",""
"Congo, Rep.","2011","14425607224.168",""
"Congo, Rep.","2010","12007880590.4575",""
"Congo, Rep.","2009","9593536531.23778",""
"Congo, Rep.","2008","11859014004.0772",""
"Congo, Rep.","2007","8394688284.06224",""
"Congo, Rep.","2006","7731261310.93322",""
"Congo, Rep.","2005","6087002681.74095",""
"Congo, Rep.","2004","4648628839.53457",""
"Congo, Rep.","2003","3495868724.68452",""
"Congo, Rep.","2002","3019993723.13308",""
"Congo, Rep.","2001","2794259756.13093",""
"Congo, Rep.","2000","3219910666.03357",""
"Congo, Rep.","1999","2353909441.71514",""
"Congo, Rep.","1998","1949481380.64044",""
"Congo, Rep.","1997","2322719101.29807",""
"Congo, Rep.","1996","2540697537.71673",""
"Congo, Rep.","1995","2116003868.17928",""
"Congo, Rep.","1994","1769365438.87155",""
"Congo, Rep.","1993","1918970177.74925",""
"Congo, Rep.","1992","2933222705.80382",""
"Congo, Rep.","1991","2724853507.63856",""
"Congo, Rep.","1990","2798746050.58236",""
"Congo, Rep.","1989","2389593021.94866",""
"Congo, Rep.","1988","2212536313.33492",""
"Congo, Rep.","1987","2297753649.2798",""
"Congo, Rep.","1986","1849268214.68184",""
"Congo, Rep.","1985","2160872541.41887",""
"Congo, Rep.","1984","2193581366.40722",""
"Congo, Rep.","1983","2097274289.61512",""
"Congo, Rep.","1982","2160640566.5396",""
"Congo, Rep.","1981","1993512325.92286",""
"Congo, Rep.","1980","1705796849.54655",""
"Congo, Rep.","1979","1198749665.95066",""
"Congo, Rep.","1978","878771771.29105",""
"Congo, Rep.","1977","765224030.636552",""
"Congo, Rep.","1976","754549600.548182",""
"Congo, Rep.","1975","767102679.018622",""
"Congo, Rep.","1974","585364635.354748",""
"Congo, Rep.","1973","541973362.480998",""
"Congo, Rep.","1972","410669262.897929",""
"Congo, Rep.","1971","322128019.323561",""
"Congo, Rep.","1970","274960699.85855",""
"Congo, Rep.","1969","265040036.059116",""
"Congo, Rep.","1968","251247458.012189",""
"Congo, Rep.","1967","237397428.336429",""
"Congo, Rep.","1966","220613582.369827",""
"Congo, Rep.","1965","198318063.860835",""
"Congo, Rep.","1964","185693724.845331",""
"Congo, Rep.","1963","172233430.871502",""
"Congo, Rep.","1962","166521239.863281",""
"Congo, Rep.","1961","151675739.160627",""
"Congo, Rep.","1960","131731862.568997",""
"Costa Rica","2014","49552580683.1461",""
"Costa Rica","2013","49236710394.4487",""
"Costa Rica","2012","45300669857.48",""
"Costa Rica","2011","41237293551.3474",""
"Costa Rica","2010","36298327620.1953",""
"Costa Rica","2009","29382694860.8539",""
"Costa Rica","2008","29837895769.0591",""
"Costa Rica","2007","26322000105.2344",""
"Costa Rica","2006","22526463618.6989",""
"Costa Rica","2005","19964925502.6464",""
"Costa Rica","2004","18596365926.995",""
"Costa Rica","2003","17517536016.3339",""
"Costa Rica","2002","16844378578.178",""
"Costa Rica","2001","16403602943.4123",""
"Costa Rica","2000","15946443103.2804",""
"Costa Rica","1999","15796567138.0566",""
"Costa Rica","1998","14101753567.4015",""
"Costa Rica","1997","12828975924.3336",""
"Costa Rica","1996","11843228539.7911",""
"Costa Rica","1995","11722357067.305",""
"Costa Rica","1994","10557530654.1743",""
"Costa Rica","1993","9638291586.86293",""
"Costa Rica","1992","8573611050.18873",""
"Costa Rica","1991","7162546761.41469",""
"Costa Rica","1990","7403457319.20472",""
"Costa Rica","1989","6866402028.10997",""
"Costa Rica","1988","6063759370.62937",""
"Costa Rica","1987","5841132961.60586",""
"Costa Rica","1986","5477895474.91039",""
"Costa Rica","1985","4796628461.38614",""
"Costa Rica","1984","4593908761.57636",""
"Costa Rica","1983","3976453953.74657",""
"Costa Rica","1982","2606621245.65893",""
"Costa Rica","1981","2623807081.28534",""
"Costa Rica","1980","4831447173.21361",""
"Costa Rica","1979","4035519466.92448",""
"Costa Rica","1978","3523208935.26231",""
"Costa Rica","1977","3072427122.24391",""
"Costa Rica","1976","2412555511.81488",""
"Costa Rica","1975","1960863535.40351",""
"Costa Rica","1974","1666544790.1742",""
"Costa Rica","1973","1528916175.75534",""
"Costa Rica","1972","1238251652.83899",""
"Costa Rica","1971","1077152880.70971",""
"Costa Rica","1970","984830158.490566",""
"Costa Rica","1969","853630203.773585",""
"Costa Rica","1968","773841494.339623",""
"Costa Rica","1967","699456618.867925",""
"Costa Rica","1966","647305630.188679",""
"Costa Rica","1965","592981162.264151",""
"Costa Rica","1964","542578815.242781",""
"Costa Rica","1963","511902559.481175",""
"Costa Rica","1962","479181220.002129",""
"Costa Rica","1961","490324261.076477",""
"Costa Rica","1960","507516613.029641",""
"Cote d'Ivoire","2014","34253607832.4092",""
"Cote d'Ivoire","2013","31292560974.4482",""
"Cote d'Ivoire","2012","27040562587.1771",""
"Cote d'Ivoire","2011","25381616734.0693",""
"Cote d'Ivoire","2010","24884505034.5564",""
"Cote d'Ivoire","2009","24277493862.0625",""
"Cote d'Ivoire","2008","24224903099.6283",""
"Cote d'Ivoire","2007","20343635319.6174",""
"Cote d'Ivoire","2006","17800887796.4987",""
"Cote d'Ivoire","2005","17084928927.4555",""
"Cote d'Ivoire","2004","16554441846.5192",""
"Cote d'Ivoire","2003","15306602560.2533",""
"Cote d'Ivoire","2002","12346919216.1359",""
"Cote d'Ivoire","2001","11192560827.2962",""
"Cote d'Ivoire","2000","10717022462.6859",""
"Cote d'Ivoire","1999","12376639822.9265",""
"Cote d'Ivoire","1998","12612033728.8572",""
"Cote d'Ivoire","1997","11722142706.1278",""
"Cote d'Ivoire","1996","12139234938.7863",""
"Cote d'Ivoire","1995","11000146839.497",""
"Cote d'Ivoire","1994","8313557450.25213",""
"Cote d'Ivoire","1993","11045759468.9412",""
"Cote d'Ivoire","1992","11152971316.074",""
"Cote d'Ivoire","1991","10492628915.4927",""
"Cote d'Ivoire","1990","10795850584.5874",""
"Cote d'Ivoire","1989","9757410629.74456",""
"Cote d'Ivoire","1988","10255169812.0186",""
"Cote d'Ivoire","1987","10087654451.3411",""
"Cote d'Ivoire","1986","9158302111.36131",""
"Cote d'Ivoire","1985","6977650648.47401",""
"Cote d'Ivoire","1984","6841639250.21886",""
"Cote d'Ivoire","1983","6838184772.07869",""
"Cote d'Ivoire","1982","7567110855.85391",""
"Cote d'Ivoire","1981","8432589956.34896",""
"Cote d'Ivoire","1980","10175617589.1232",""
"Cote d'Ivoire","1979","9142933955.51749",""
"Cote d'Ivoire","1978","7900526290.12877",""
"Cote d'Ivoire","1977","6265068200.43055",""
"Cote d'Ivoire","1976","4662053819.62908",""
"Cote d'Ivoire","1975","3893839184.06847",""
"Cote d'Ivoire","1974","3070152313.83854",""
"Cote d'Ivoire","1973","2508421425.57669",""
"Cote d'Ivoire","1972","1849400398.25228",""
"Cote d'Ivoire","1971","1584128511.27902",""
"Cote d'Ivoire","1970","1455482795.26555",""
"Cote d'Ivoire","1969","1361360291.5873",""
"Cote d'Ivoire","1968","1281281277.98148",""
"Cote d'Ivoire","1967","1082922725.79069",""
"Cote d'Ivoire","1966","1024102881.90257",""
"Cote d'Ivoire","1965","919771228.036522",""
"Cote d'Ivoire","1964","921063326.292797",""
"Cote d'Ivoire","1963","761047198.973677",""
"Cote d'Ivoire","1962","645284474.559229",""
"Cote d'Ivoire","1961","618245635.134801",""
"Cote d'Ivoire","1960","546203558.456965",""
"Croatia","2014","57113389357.4472",""
"Croatia","2013","57770884728.6496",""
"Croatia","2012","56485301967.4205",""
"Croatia","2011","62249565358.9878",""
"Croatia","2010","59680624422.3702",""
"Croatia","2009","62703095750.5257",""
"Croatia","2008","70481451814.3118",""
"Croatia","2007","60093155532.7678",""
"Croatia","2006","50453577898.4886",""
"Croatia","2005","45416076680.8707",""
"Croatia","2004","41574530815.5047",""
"Croatia","2003","34658113497.39",""
"Croatia","2002","26878499206.0165",""
"Croatia","2001","23289671102.3197",""
"Croatia","2000","21774273832.1031",""
"Croatia","1999","23386945596.6928",""
"Croatia","1998","25432144406.2043",""
"Croatia","1997","23822087053.2091",""
"Croatia","1996","23678012697.3612",""
"Croatia","1995","22387561845.2244",""
"Cuba","2013","77149700000",""
"Cuba","2012","73139050000",""
"Cuba","2011","68990140000",""
"Cuba","2010","64328200000",""
"Cuba","2009","62078600000",""
"Cuba","2008","60806300000",""
"Cuba","2007","58603500000",""
"Cuba","2006","52742100000",""
"Cuba","2005","42644200000",""
"Cuba","2004","38202800000",""
"Cuba","2003","35901500000",""
"Cuba","2002","33590400000",""
"Cuba","2001","31683300000",""
"Cuba","2000","30565200000",""
"Cuba","1999","28365300000",""
"Cuba","1998","25736600000",""
"Cuba","1997","25366200000",""
"Cuba","1996","25017300000",""
"Cuba","1995","30428638304.4183",""
"Cuba","1994","28448326795.9459",""
"Cuba","1993","22367254851.3514",""
"Cuba","1992","22085858204.0541",""
"Cuba","1991","24317883624.0548",""
"Cuba","1990","28645436550.5319",""
"Cuba","1989","27025200369.1125",""
"Cuba","1988","27458999535.6201",""
"Cuba","1987","25213614325.1389",""
"Cuba","1986","24226283927.4787",""
"Cuba","1985","22921491786.9543",""
"Cuba","1984","24039383641.4343",""
"Cuba","1983","22205716020.35",""
"Cuba","1982","20953510265.8824",""
"Cuba","1981","20150254124.0964",""
"Cuba","1980","19912889808.3333",""
"Cuba","1979","19584443219.1781",""
"Cuba","1978","17844705319.4805",""
"Cuba","1977","14206158657.8313",""
"Cuba","1976","13789579892.8136",""
"Cuba","1975","13027415252.439",""
"Cuba","1974","11405957363.4146",""
"Cuba","1973","9987709686.36912",""
"Cuba","1972","8135150888.7723",""
"Cuba","1971","6914658389",""
"Cuba","1970","5693005244",""
"Cyprus","2014","23226158986.1653",""
"Cyprus","2013","24057251748.5613",""
"Cyprus","2012","24940600822.1062",""
"Cyprus","2011","27089174646.3239",""
"Cyprus","2010","25247424010.9811",""
"Cyprus","2009","25593262400.8645",""
"Cyprus","2008","27493064742.3573",""
"Cyprus","2007","23716042497.1344",""
"Cyprus","2006","19866878478.6748",""
"Cyprus","2005","18270009451.3257",""
"Cyprus","2004","17164625000",""
"Cyprus","2003","14445240090.6002",""
"Cyprus","2002","11345759615.3846",""
"Cyprus","2001","10328979963.5701",""
"Cyprus","2000","9929632422.24317",""
"Cyprus","1999","10443559870.5502",""
"Cyprus","1998","10209966063.3484",""
"Cyprus","1997","9504538198.40365",""
"Cyprus","1996","9989422835.63363",""
"Cyprus","1995","9914864165.58862",""
"Cyprus","1994","7425703928.57143",""
"Cyprus","1993","6590291048.29211",""
"Cyprus","1992","6912150456.32334",""
"Cyprus","1991","5770197348.48485",""
"Cyprus","1990","5591130217.66965",""
"Cyprus","1989","4563482603.5503",""
"Cyprus","1988","4278792597.23965",""
"Cyprus","1987","3704813885.50548",""
"Cyprus","1986","3090734463.27684",""
"Cyprus","1985","2430411900.19194",""
"Cyprus","1984","2278248953.14058",""
"Cyprus","1983","2160364071.19021",""
"Cyprus","1982","2159242416.76942",""
"Cyprus","1981","2087496373.77964",""
"Cyprus","1980","2154311276.94859",""
"Cyprus","1979","1288699035.48051",""
"Cyprus","1978","964024705.299549",""
"Cyprus","1977","734876217.995606",""
"Cyprus","1976","576090016.35028",""
"Cyprus","1975","489912542.304966",""
"Czech Republic","2014","205269709743.466",""
"Czech Republic","2013","208328435108.816",""
"Czech Republic","2012","206441578342.485",""
"Czech Republic","2011","227313162936.047",""
"Czech Republic","2010","207015860050.371",""
"Czech Republic","2009","205729790694.015",""
"Czech Republic","2008","235204812643.146",""
"Czech Republic","2007","188818155388.125",""
"Czech Republic","2006","155213006071.979",""
"Czech Republic","2005","135990215966.674",""
"Czech Republic","2004","118976023159.713",""
"Czech Republic","2003","99300329682.0164",""
"Czech Republic","2002","81696651658.8981",""
"Czech Republic","2001","67375623427.4642",""
"Czech Republic","2000","61474265134.5364",""
"Czech Republic","1999","64719461254.5271",""
"Czech Republic","1998","66372594575.1707",""
"Czech Republic","1997","61621364981.4187",""
"Czech Republic","1996","66775046785.4354",""
"Czech Republic","1995","59537113790.5049",""
"Czech Republic","1994","47364869195.7617",""
"Czech Republic","1993","40452245779.1651",""
"Czech Republic","1992","34451993226.0347",""
"Czech Republic","1991","29557058174.1697",""
"Czech Republic","1990","40315847383.7197",""
"Denmark","2014","342362478767.505",""
"Denmark","2013","335877548363.831",""
"Denmark","2012","322276544469.312",""
"Denmark","2011","341498686832.939",""
"Denmark","2010","319810991980.939",""
"Denmark","2009","319762353336.194",""
"Denmark","2008","352591553716.09",""
"Denmark","2007","319500339842.387",""
"Denmark","2006","282961088316.405",""
"Denmark","2005","264559522419.917",""
"Denmark","2004","251242843551.268",""
"Denmark","2003","218095997085.477",""
"Denmark","2002","178635160297.415",""
"Denmark","2001","164791416350.267",""
"Denmark","2000","164158800460.219",""
"Denmark","1999","177965224620.854",""
"Denmark","1998","176992000955.11",""
"Denmark","1997","173537588008.176",""
"Denmark","1996","187632400365.599",""
"Denmark","1995","185006961302.299",""
"Denmark","1994","156144903578.279",""
"Denmark","1993","142962900445.719",""
"Denmark","1992","152690732178.062",""
"Denmark","1991","138964910325.96",""
"Denmark","1990","138094873105.387",""
"Denmark","1989","111886844190.309",""
"Denmark","1988","115111916809.032",""
"Denmark","1987","109150052132.216",""
"Denmark","1986","87800282647.386",""
"Denmark","1985","62220601827.0356",""
"Denmark","1984","58673426983.7591",""
"Denmark","1983","60188398261.345",""
"Denmark","1982","59916301293.7449",""
"Denmark","1981","61376989330.9375",""
"Denmark","1980","70867465285.0476",""
"Denmark","1979","70309794677.8179",""
"Denmark","1978","60281337504.0801",""
"Denmark","1977","49666416194.6962",""
"Denmark","1976","44401699735.3185",""
"Denmark","1975","40251071473.3215",""
"Denmark","1974","33900564767.2644",""
"Denmark","1973","30459579436.3171",""
"Denmark","1972","22966364108.6153",""
"Denmark","1971","18823150290.1849",""
"Denmark","1970","16866156733.3333",""
"Denmark","1969","15009384584.5333",""
"Denmark","1968","13196541952",""
"Denmark","1967","12788479692.1939",""
"Denmark","1966","11721248101.0874",""
"Denmark","1965","10678897387.0006",""
"Denmark","1964","9506678762.77765",""
"Denmark","1963","8316692385.77386",""
"Denmark","1962","7812968114.40012",""
"Denmark","1961","6933842098.84548",""
"Denmark","1960","6248946880.2777",""
"Djibouti","2014","1589026157.8836",""
"Djibouti","2013","1455416073.50848",""
"Djibouti","2012","1353632941.5207",""
"Djibouti","2011","1239144501.77525",""
"Djibouti","2010","1128611700.3618",""
"Djibouti","2009","1049110684.72493",""
"Djibouti","2008","999105339.267729",""
"Djibouti","2007","847918929.107984",""
"Djibouti","2006","768873684.032838",""
"Djibouti","2005","708633194.726566",""
"Djibouti","2004","666072101.777505",""
"Djibouti","2003","622044665.515049",""
"Djibouti","2002","591122039.601398",""
"Djibouti","2001","572417440.820162",""
"Djibouti","2000","551230861.856506",""
"Djibouti","1999","536080148.097299",""
"Djibouti","1998","514267869.300758",""
"Djibouti","1997","502675542.001227",""
"Djibouti","1996","494004647.73437",""
"Djibouti","1995","497723960.589913",""
"Djibouti","1994","491689220.744875",""
"Djibouti","1993","466048469.22986",""
"Djibouti","1992","478058304.871118",""
"Djibouti","1991","462421998.525779",""
"Djibouti","1990","452328104.992109",""
"Djibouti","1989","409220103.124317",""
"Djibouti","1988","395794554.126646",""
"Djibouti","1987","373371752.904404",""
"Djibouti","1985","340989541.318178",""
"Dominica","2014","524074074.074074",""
"Dominica","2013","506666666.666667",""
"Dominica","2012","485185185.185185",""
"Dominica","2011","501481481.481481",""
"Dominica","2010","493703703.703704",""
"Dominica","2009","489259259.259259",""
"Dominica","2008","458148148.148148",""
"Dominica","2007","421481481.481481",""
"Dominica","2006","390370370.37037",""
"Dominica","2005","370370370.37037",""
"Dominica","2004","374771474.862779",""
"Dominica","2003","350091216.039388",""
"Dominica","2002","337695734.776819",""
"Dominica","2001","343119364.310664",""
"Dominica","2000","335845808.883564",""
"Dominica","1999","267740736.012269",""
"Dominica","1998","258440736.176513",""
"Dominica","1997","245781477.140824",""
"Dominica","1996","236444440.268685",""
"Dominica","1995","224037033.0804",""
"Dominica","1994","215459255.454112",""
"Dominica","1993","200418514.979",""
"Dominica","1992","191759255.872669",""
"Dominica","1991","180437033.850404",""
"Dominica","1990","166322219.284866",""
"Dominica","1989","153374071.36539",""
"Dominica","1988","143766664.127656",""
"Dominica","1987","126348145.916759",""
"Dominica","1986","112074072.094775",""
"Dominica","1985","98585183.4441081",""
"Dominica","1984","89848146.5613727",""
"Dominica","1983","79925924.5143832",""
"Dominica","1982","72051850.5793703",""
"Dominica","1981","66218517.3490573",""
"Dominica","1980","59099998.9562564",""
"Dominica","1979","44296295.5139955",""
"Dominica","1978","45170369.5726329",""
"Dominica","1977","36370369.7280465",""
"Dominican Republic","2014","64137819040.4929",""
"Dominican Republic","2013","61366326096.194",""
"Dominican Republic","2012","60595109805.116",""
"Dominican Republic","2011","58361928551.8316",""
"Dominican Republic","2010","53864484468.1226",""
"Dominican Republic","2009","48193458082.8274",""
"Dominican Republic","2008","48152993002.9889",""
"Dominican Republic","2007","44073886687.2362",""
"Dominican Republic","2006","35952890849.4479",""
"Dominican Republic","2005","34004081037.3447",""
"Dominican Republic","2004","22039210346.1297",""
"Dominican Republic","2003","21277171990.4067",""
"Dominican Republic","2002","26571659051.2134",""
"Dominican Republic","2001","24892595798.7246",""
"Dominican Republic","2000","23996100575.4896",""
"Dominican Republic","1999","21709726722.118",""
"Dominican Republic","1998","21171583983.3865",""
"Dominican Republic","1997","19593916228.5472",""
"Dominican Republic","1996","18131813000.6281",""
"Dominican Republic","1995","16358496124.031",""
"Dominican Republic","1994","14511134920.6349",""
"Dominican Republic","1993","12976408000",""
"Dominican Republic","1992","11277676879.9612",""
"Dominican Republic","1991","9724402004.34906",""
"Dominican Republic","1990","7073674721.12418",""
"Dominican Republic","1989","6686592728.70663",""
"Dominican Republic","1988","5374300243.25495",""
"Dominican Republic","1987","5827050857.29713",""
"Dominican Republic","1986","6122128247.69061",""
"Dominican Republic","1985","5044579947.10545",""
"Dominican Republic","1984","10330399700",""
"Dominican Republic","1983","8622000100",""
"Dominican Republic","1982","7964000300",""
"Dominican Republic","1981","7266999800",""
"Dominican Republic","1980","6631000100",""
"Dominican Republic","1979","5498800100",""
"Dominican Republic","1978","4774400000",""
"Dominican Republic","1977","4587100200",""
"Dominican Republic","1976","3951399900",""
"Dominican Republic","1975","3599300100",""
"Dominican Republic","1974","2925600000",""
"Dominican Republic","1973","2344699900",""
"Dominican Republic","1972","1987300000",""
"Dominican Republic","1971","1666400000",""
"Dominican Republic","1970","1485400100",""
"Dominican Republic","1969","1230500000",""
"Dominican Republic","1968","1079100000",""
"Dominican Republic","1967","1034800000",""
"Dominican Republic","1966","983900000",""
"Dominican Republic","1965","888100000",""
"Dominican Republic","1964","1025599900",""
"Dominican Republic","1963","940799900",""
"Dominican Republic","1962","824100000",""
"Dominican Republic","1961","654100200",""
"Dominican Republic","1960","672399700",""
"East Asia & Pacific (all income levels)","2014","21452948649513.3",""
"East Asia & Pacific (all income levels)","2013","20846726977065.7",""
"East Asia & Pacific (all income levels)","2012","20643769618337.5",""
"East Asia & Pacific (all income levels)","2011","19273060936196.7",""
"East Asia & Pacific (all income levels)","2010","16646691111277.7",""
"East Asia & Pacific (all income levels)","2009","14266092173114.6",""
"East Asia & Pacific (all income levels)","2008","13859361240762.8",""
"East Asia & Pacific (all income levels)","2007","12017044907374.4",""
"East Asia & Pacific (all income levels)","2006","10719924071845.7",""
"East Asia & Pacific (all income levels)","2005","10095963405729.4",""
"East Asia & Pacific (all income levels)","2004","9482314200450.46",""
"East Asia & Pacific (all income levels)","2003","8454649250834.11",""
"East Asia & Pacific (all income levels)","2002","7688845195206.58",""
"East Asia & Pacific (all income levels)","2001","7558788091251.76",""
"East Asia & Pacific (all income levels)","2000","8123810615617.2",""
"East Asia & Pacific (all income levels)","1999","7525696472312.51",""
"East Asia & Pacific (all income levels)","1998","6740373120398.95",""
"East Asia & Pacific (all income levels)","1997","7560621534084.91",""
"East Asia & Pacific (all income levels)","1996","7871415171717.06",""
"East Asia & Pacific (all income levels)","1995","8185674578815.02",""
"East Asia & Pacific (all income levels)","1994","7249238643098.45",""
"East Asia & Pacific (all income levels)","1993","6496852276625.54",""
"East Asia & Pacific (all income levels)","1992","5799751509165.48",""
"East Asia & Pacific (all income levels)","1991","5314253302647.51",""
"East Asia & Pacific (all income levels)","1990","4717282622598.24",""
"East Asia & Pacific (all income levels)","1989","4505975594809.32",""
"East Asia & Pacific (all income levels)","1988","4305364708416.1",""
"East Asia & Pacific (all income levels)","1987","3573831437446.33",""
"East Asia & Pacific (all income levels)","1986","3055576371801.38",""
"East Asia & Pacific (all income levels)","1985","2346223825275.49",""
"East Asia & Pacific (all income levels)","1984","2213819211926.64",""
"East Asia & Pacific (all income levels)","1983","2065571827579.64",""
"East Asia & Pacific (all income levels)","1982","1947883865065.34",""
"East Asia & Pacific (all income levels)","1981","1990654286675.43",""
"East Asia & Pacific (all income levels)","1980","1801641725009.7",""
"East Asia & Pacific (all income levels)","1979","1665672806146.56",""
"East Asia & Pacific (all income levels)","1978","1532434536453.83",""
"East Asia & Pacific (all income levels)","1977","1214079378485.18",""
"East Asia & Pacific (all income levels)","1976","1018420654300.3",""
"East Asia & Pacific (all income levels)","1975","925855545468.361",""
"East Asia & Pacific (all income levels)","1974","845567609555.805",""
"East Asia & Pacific (all income levels)","1973","733617986466.926",""
"East Asia & Pacific (all income levels)","1972","556457234260.973",""
"East Asia & Pacific (all income levels)","1971","448666848602.852",""
"East Asia & Pacific (all income levels)","1970","404331713627.223",""
"East Asia & Pacific (all income levels)","1969","344994692168.575",""
"East Asia & Pacific (all income levels)","1968","299500121763.888",""
"East Asia & Pacific (all income levels)","1967","271727197917.316",""
"East Asia & Pacific (all income levels)","1966","250714626401.62",""
"East Asia & Pacific (all income levels)","1965","224281890306.299",""
"East Asia & Pacific (all income levels)","1964","201456426625.267",""
"East Asia & Pacific (all income levels)","1963","175237086702.597",""
"East Asia & Pacific (all income levels)","1962","157188881095.693",""
"East Asia & Pacific (all income levels)","1961","153685389819.584",""
"East Asia & Pacific (all income levels)","1960","153050126353.118",""
"East Asia & Pacific (developing only)","2014","12609716376487.1",""
"East Asia & Pacific (developing only)","2013","11729395514462",""
"East Asia & Pacific (developing only)","2012","10649494095547.2",""
"East Asia & Pacific (developing only)","2011","9549053370027.69",""
"East Asia & Pacific (developing only)","2010","7816227560242.81",""
"East Asia & Pacific (developing only)","2009","6448271190502.99",""
"East Asia & Pacific (developing only)","2008","5952085731655.66",""
"East Asia & Pacific (developing only)","2007","4709240984344.8",""
"East Asia & Pacific (developing only)","2006","3725145027789.21",""
"East Asia & Pacific (developing only)","2005","3096881590136.26",""
"East Asia & Pacific (developing only)","2004","2679002790860.05",""
"East Asia & Pacific (developing only)","2003","2310142672733.1",""
"East Asia & Pacific (developing only)","2002","2044058074038.74",""
"East Asia & Pacific (developing only)","2001","1847140513862.2",""
"East Asia & Pacific (developing only)","2000","1733914223594.19",""
"East Asia & Pacific (developing only)","1999","1574027516261.81",""
"East Asia & Pacific (developing only)","1998","1431314261371.33",""
"East Asia & Pacific (developing only)","1997","1562313952435.74",""
"East Asia & Pacific (developing only)","1996","1508745587639.14",""
"East Asia & Pacific (developing only)","1995","1313557057710.68",""
"East Asia & Pacific (developing only)","1994","1064235277332.34",""
"East Asia & Pacific (developing only)","1993","884571085559.719",""
"East Asia & Pacific (developing only)","1992","816677528169.917",""
"East Asia & Pacific (developing only)","1991","730309106401.39",""
"East Asia & Pacific (developing only)","1990","670415904878.06",""
"East Asia & Pacific (developing only)","1989","624732042804.771",""
"East Asia & Pacific (developing only)","1988","576065072819.762",""
"East Asia & Pacific (developing only)","1987","515138487840.627",""
"East Asia & Pacific (developing only)","1986","521366853186.009",""
"East Asia & Pacific (developing only)","1985","524761389275.074",""
"East Asia & Pacific (developing only)","1984","479727629058.314",""
